0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 2.878594809578164937e-01 4.096548844681408008e-02
2.000000000000000000e+00 8.653365872056965058e-01 6.681400705474453694e-02
3.000000000000000000e+00 1.085490790044501441e+00 1.169395508341374013e-01
4.000000000000000000e+00 9.074887523534984624e-01 2.327637176912355499e-01
5.000000000000000000e+00 1.008808763660200114e+00 2.551395754284258577e-01
6.000000000000000000e+00 1.020312318788404005e+00 2.714692787668985252e-01
7.000000000000000000e+00 8.872445725591016075e-01 2.973366912348923141e-01
8.000000000000000000e+00 1.102882859023630369e+00 3.763604665450534514e-01
9.000000000000000000e+00 8.897707547146590512e-01 3.779854036887206337e-01
1.000000000000000000e+01 9.335242334755475824e-01 4.847296178600274952e-01
1.100000000000000000e+01 1.010604708011070940e+00 4.405810679194941404e-01
1.200000000000000000e+01 9.391870382320699484e-01 4.643886821293733425e-01
1.300000000000000000e+01 8.810892550826225911e-01 5.389023474145624437e-01
1.400000000000000000e+01 8.715087247419851524e-01 5.359781966748478066e-01
1.500000000000000000e+01 8.523661984908135203e-01 5.390186826691981681e-01
1.600000000000000000e+01 8.291442837576729064e-01 4.946206549730558510e-01
1.700000000000000000e+01 7.271347138927977127e-01 5.694907284316433893e-01
1.800000000000000000e+01 6.183257158594258618e-01 5.981638383311151941e-01
1.900000000000000000e+01 7.054656295404110322e-01 5.996802733314364753e-01
2.000000000000000000e+01 8.144076836755556048e-01 6.226352352523842892e-01
2.100000000000000000e+01 7.421594522322660925e-01 6.216260096540784374e-01
2.200000000000000000e+01 7.258437150254472003e-01 6.255828486515599973e-01
2.300000000000000000e+01 7.934108069234435678e-01 6.683482531748995426e-01
2.400000000000000000e+01 6.249731329173828787e-01 5.999820409592085957e-01
2.500000000000000000e+01 6.909803149256255050e-01 6.664188127089512026e-01
2.600000000000000000e+01 5.582883545866325070e-01 5.867310155342126965e-01
2.700000000000000000e+01 5.760794124899469848e-01 6.585897182870705802e-01
2.800000000000000000e+01 5.803320707570247539e-01 6.328533417039607922e-01
2.900000000000000000e+01 6.040021050567666583e-01 6.135565620964343880e-01
3.000000000000000000e+01 6.341177951190973827e-01 6.224537847679882940e-01
