3.049999999999999933e-01 5.816330522796374636e-01 5.131596363836489205e-01 1.245042308268445030e-01 2.005573805701600654e-01 1.118760990214508755e-01 2.441824219179775213e+00 9.347158355281448561e-02
3.099999999999999978e-01 5.926727446111562658e-01 4.992047245129135891e-01 1.226528480472936500e-01 1.979262038377437027e-01 1.108905940655248307e-01 2.453925437496941697e+00 9.331897877224470950e-02
3.150000000000000022e-01 6.037060811592801501e-01 4.857341649688439733e-01 1.207947774101152810e-01 1.953508186754164266e-01 1.099159705781698748e-01 2.465250274149519250e+00 9.315193132149816868e-02
3.200000000000000067e-01 6.147320882483033877e-01 4.727330703534863288e-01 1.189317023228319004e-01 1.928301724306919207e-01 1.089523132614042683e-01 2.475821863196291606e+00 9.297101973623354831e-02
3.250000000000000111e-01 6.257498221665415139e-01 4.601870335420711888e-01 1.170653037849226225e-01 1.903631529243220710e-01 1.079997410735884095e-01 2.485662582160040213e+00 9.277680681930494666e-02
3.300000000000000155e-01 6.367583630710927922e-01 4.480821211144568883e-01 1.151972579444052458e-01 1.879486030654373974e-01 1.070584044250981054e-01 2.494794066709874691e+00 9.256983926454548373e-02
3.350000000000000200e-01 6.477568132252098376e-01 4.364048587700789517e-01 1.133292326371147379e-01 1.855853291883327594e-01 1.061284826820627081e-01 2.503237239884752441e+00 9.235064784141273908e-02
3.400000000000000244e-01 6.587442936382094105e-01 4.251422203761653362e-01 1.114628844192967344e-01 1.832721113282538561e-01 1.052101817358936098e-01 2.511012334688287773e+00 9.211974738084759140e-02
3.450000000000000289e-01 6.697199407122171877e-01 4.142816175667901613e-01 1.095998556548277714e-01 1.810077129576171673e-01 1.043037316820780297e-01 2.518138915848319836e+00 9.187763678823619717e-02
3.500000000000000333e-01 6.806829048316950237e-01 4.038108862283735778e-01 1.077417711189530974e-01 1.787908868698261100e-01 1.034093845946536805e-01 2.524635907760233611e+00 9.162479937830454724e-02
3.549999999999999822e-01 6.916323469487666298e-01 3.937182769752461398e-01 1.058902354272475144e-01 1.766203842422365000e-01 1.025274122843947144e-01 2.530521614139876529e+00 9.136170289441264414e-02
3.599999999999999867e-01 7.025674372201299311e-01 3.839924426586637241e-01 1.040468297294293021e-01 1.744949596137241599e-01 1.016581043542869878e-01 2.535813744409553205e+00 9.108879988820905993e-02
3.649999999999999911e-01 7.134873527847914731e-01 3.746224276555174537e-01 1.022131089318767949e-01 1.724133771879843291e-01 1.008017662085805982e-01 2.540529435918369217e+00 9.080652794663449101e-02
3.699999999999999956e-01 7.243912757272636949e-01 3.655976572997374774e-01 1.003905989614668343e-01 1.703744163954294399e-01 9.995871715727458473e-02 2.544685275942681901e+00 9.051530996306399179e-02
3.750000000000000000e-01 7.352783918480304548e-01 3.569079264876381385e-01 9.858079378291161043e-02 1.683768754611744689e-01 9.912928872884926856e-02 2.548297325834020910e+00 9.021555457335593553e-02
3.800000000000000044e-01 7.461478885059963373e-01 3.485433899525606782e-01 9.678515309773240427e-02 1.664195770715983513e-01 9.831382307585918856e-02 2.551381140707865480e+00 8.990765637845356262e-02
3.850000000000000089e-01 7.569989536750009185e-01 3.404945513323476280e-01 9.500509945130171385e-02 1.645013705085121292e-01 9.751267138762813314e-02 2.553951792810464472e+00 8.959199645862465922e-02
3.900000000000000133e-01 7.678307744327481643e-01 3.327522532740485040e-01 9.324201590680898655e-02 1.626211351493008772e-01 9.672619241113163124e-02 2.556023891775994539e+00 8.926894273912178157e-02
3.950000000000000178e-01 7.786425351129848682e-01 3.253076682382618490e-01 9.149724417091700812e-02 1.607777846259387522e-01 9.595475097559968969e-02 2.557611602620640134e+00 8.893885026257419835e-02
4.000000000000000222e-01 7.894334167533859636e-01 3.181522882291949461e-01 8.977208190386060105e-02 1.589702673752096396e-01 9.519871682407507474e-02 2.558728667850073357e+00 8.860206178903534679e-02
4.050000000000000266e-01 8.002025956012530639e-01 3.112779157598027924e-01 8.806778097707676500e-02 1.571975695491958369e-01 9.445846331376919758e-02 2.559388425073006346e+00 8.825890813670057844e-02
4.100000000000000311e-01 8.109492418846654394e-01 3.046766548643326522e-01 8.638554571267964555e-02 1.554587170160821874e-01 9.373436623789425937e-02 2.559603824707826547e+00 8.790970858468971638e-02
4.150000000000000355e-01 8.216725190791329680e-01 2.983409020722278537e-01 8.472653089209469801e-02 1.537527756982826066e-01 9.302680284638870090e-02 2.559387448501997397e+00 8.755477141016275444e-02
4.199999999999999845e-01 8.323715825785411582e-01 2.922633379760762873e-01 8.309184053980557538e-02 1.520788538012869673e-01 9.233615086087891555e-02 2.558751525148268868e+00 8.719439422144963092e-02
4.249999999999999889e-01 8.430455788076911539e-01 2.864369188656314402e-01 8.148252647345595456e-02 1.504361023221809923e-01 9.166278759330043213e-02 2.557707946497444151e+00 8.682886442606090049e-02
4.299999999999999933e-01 8.536936444222993359e-01 2.808548685796340982e-01 7.989958697974293422e-02 1.488237151110630707e-01 9.100708913371108322e-02 2.556268283192600244e+00 8.645845971396699803e-02
4.349999999999999978e-01 8.643149051730754096e-01 2.755106706237692715e-01 7.834396609699971481e-02 1.472409300325014381e-01 9.036942948104549622e-02 2.554443798436759394e+00 8.608344840409216936e-02
4.400000000000000022e-01 8.749084751917678426e-01 2.703980605607684273e-01 7.681655261698935866e-02 1.456870285172394697e-01 8.975017994837225510e-02 2.552245462106589979e+00 8.570408992814598781e-02
4.450000000000000067e-01 8.854734561572921159e-01 2.655110185913369114e-01 7.531817943031884899e-02 1.441613354377292155e-01 8.914970852976705773e-02 2.549683963784453944e+00 8.532063525403038584e-02
4.500000000000000111e-01 8.960089363260331785e-01 2.608437622726006988e-01 7.384962317022975009e-02 1.426632194423876066e-01 8.856837919070141563e-02 2.546769724904223153e+00 8.493332724157154345e-02
4.550000000000000155e-01 9.065139898968637144e-01 2.563907396489589763e-01 7.241160383261620315e-02 1.411920918058116037e-01 8.800655148268959893e-02 2.543512910381728442e+00 8.454240110792617113e-02
4.600000000000000200e-01 9.169876761818719357e-01 2.521466224337907125e-01 7.100478471541844805e-02 1.397474061088415931e-01 8.746458005652545109e-02 2.539923439466268196e+00 8.414808479676551267e-02
4.650000000000000244e-01 9.274290387830890214e-01 2.481062993755571988e-01 6.962977255248509190e-02 1.383286578867974903e-01 8.694281424389227464e-02 2.536010995910431554e+00 8.375059932812586871e-02
4.700000000000000289e-01 9.378371049708995599e-01 2.442648700530484218e-01 6.828711771250062235e-02 1.369353830721778964e-01 8.644159776314094823e-02 2.531785037315690712e+00 8.335015922339131245e-02
4.750000000000000333e-01 9.482108848803436629e-01 2.406176385842995480e-01 6.697731462385038415e-02 1.355671573512126638e-01 8.596126825446893938e-02 2.527254804169025260e+00 8.294697283303525959e-02
4.799999999999999822e-01 9.585493708033318017e-01 2.371601076690361687e-01 6.570080237883511864e-02 1.342235949828540220e-01 8.550215698144715548e-02 2.522429327976666968e+00 8.254124268537020581e-02
4.849999999999999867e-01 9.688515365504717369e-01 2.338879729339069791e-01 6.445796553189689360e-02 1.329043472548137039e-01 8.506458870203539857e-02 2.517317438517570949e+00 8.213316584304873602e-02
4.899999999999999911e-01 9.791163366896343812e-01 2.307971171731312554e-01 6.324913487029276693e-02 1.316091016590117402e-01 8.464888130070098715e-02 2.511927771374150353e+00 8.172293419317447349e-02
4.949999999999999956e-01 9.893427059065812434e-01 2.278836050366029875e-01 6.207458855672788600e-02 1.303375801872038164e-01 8.425534565206563298e-02 2.506268773938456818e+00 8.131073476980947567e-02
5.000000000000000000e-01 9.995295583520908966e-01 2.251436778140510075e-01 6.093455334185587241e-02 1.290895377277270772e-01 8.388428547018338122e-02 2.500348711144164238e+00 8.089675005607181724e-02
5.050000000000000044e-01 1.009675786930269492e+00 2.225737483513470227e-01 5.982920582876502524e-02 1.278647609284266073e-01 8.353599706138717385e-02 2.494175670960141922e+00 8.048115822959282795e-02
5.100000000000000089e-01 1.019780262676597493e+00 2.201703960242861469e-01 5.875867387390373842e-02 1.266630663338504104e-01 8.321076924829977350e-02 2.487757569414248859e+00 8.006413346504159811e-02
5.150000000000000133e-01 1.029841834113594423e+00 2.179303622740702273e-01 5.772303834252283383e-02 1.254842986717661091e-01 8.290888323717607311e-02 2.481102154083998368e+00 7.964584616047760968e-02
5.200000000000000178e-01 1.039859326556153540e+00 2.158505457697028618e-01 5.672233442967149902e-02 1.243283294937958527e-01 8.263061227973747536e-02 2.474217009082828156e+00 7.922646317802535532e-02
5.250000000000000222e-01 1.049831541514893551e+00 2.139279981551024945e-01 5.575655372491795242e-02 1.231950551525734100e-01 8.237622174949855991e-02 2.467109557556205868e+00 7.880614807171841540e-02
5.300000000000000266e-01 1.059757256016577998e+00 2.121599198089204052e-01 5.482564588250241761e-02 1.220843954309532853e-01 8.214596889751855924e-02 2.459787065065505818e+00 7.838506127448142957e-02
5.350000000000000311e-01 1.069635221979245987e+00 2.105436553993870197e-01 5.392952047115306957e-02 1.209962916595604121e-01 8.194010277727199754e-02 2.452256642831569966e+00 7.796336033295550583e-02
5.400000000000000355e-01 1.079464165556131228e+00 2.090766904150323791e-01 5.306804912201797120e-02 1.199307051557818721e-01 8.175886404205356950e-02 2.444525248965379038e+00 7.754120003204917344e-02
5.450000000000000400e-01 1.089242786489310610e+00 2.077566469662759097e-01 5.224106738389476534e-02 1.188876155586558875e-01 8.160248480453674569e-02 2.436599691366417630e+00 7.711873259464417651e-02
5.500000000000000444e-01 1.098969757461970120e+00 2.065812800687604756e-01 5.144837677338582466e-02 1.178670191426676311e-01 8.147118846217563104e-02 2.428486629506945604e+00 7.669610784023274397e-02
5.550000000000000488e-01 1.108643723440966289e+00 2.055484746152305975e-01 5.068974709049236388e-02 1.168689272212841274e-01 8.136518946060300461e-02 2.420192574664099094e+00 7.627347327433019186e-02
5.600000000000000533e-01 1.118263301027292211e+00 2.046562410339677063e-01 4.996491817707392202e-02 1.158933645312033023e-01 8.128469316742203965e-02 2.411723893232434968e+00 7.585097430081759462e-02
5.650000000000000577e-01 1.127827077765070296e+00 2.039027130982291880e-01 4.927360233092523134e-02 1.149403679520395738e-01 8.122989555592997901e-02 2.403086805550567195e+00 7.542875423170888882e-02
5.700000000000000622e-01 1.137333611505096709e+00 2.032861436435081381e-01 4.861548620578851065e-02 1.140099847294346880e-01 8.120098307382779546e-02 2.394287388819755780e+00 7.500695449647686031e-02
5.750000000000000666e-01 1.146781429680144182e+00 2.028049024994303950e-01 4.799023301868336755e-02 1.131022713794192225e-01 8.119813223683075565e-02 2.385331576196090708e+00 7.458571464565627585e-02
5.799999999999999600e-01 1.156169028654713937e+00 2.024574728541408408e-01 4.739748463085678015e-02 1.122172920654291028e-01 8.122150945451796222e-02 2.376225158397941239e+00 7.416517249705931181e-02
5.849999999999999645e-01 1.165494872992214326e+00 2.022424488428224143e-01 4.683686355864952189e-02 1.113551174829492119e-01 8.127127063005691598e-02 2.366973783711726842e+00 7.374546417722907532e-02
5.899999999999999689e-01 1.174757394747783179e+00 2.021585328619155686e-01 4.630797504865823144e-02 1.105158236022457940e-01 8.134756082229352425e-02 2.357582958251954075e+00 7.332672418441357753e-02
5.949999999999999734e-01 1.183954992763652125e+00 2.022045326360519812e-01 4.581040907915120974e-02 1.096994903827913648e-01 8.145051395208631473e-02 2.348058046736769544e+00 7.290908547565766451e-02
5.999999999999999778e-01 1.193086031861521512e+00 2.023793594925361317e-01 4.534374215564399013e-02 1.089062010940948094e-01 8.158025227559000114e-02 2.338404271981098681e+00 7.249267945544332625e-02
6.049999999999999822e-01 1.202148842178133892e+00 2.026820251091807357e-01 4.490753945609914088e-02 1.081360407779472232e-01 8.173688614756902115e-02 2.328626715816147552e+00 7.207763608700934466e-02
6.099999999999999867e-01 1.211141718266514511e+00 2.031116402901567142e-01 4.450135630160349798e-02 1.073890959416224367e-01 8.192051337514291709e-02 2.318730318577415517e+00 7.166408385534774050e-02
6.149999999999999911e-01 1.220062918420872222e+00 2.036674119682380102e-01 4.412474030355967303e-02 1.066654531467651906e-01 8.213121894356502362e-02 2.308719879653870599e+00 7.125214985322358974e-02
6.199999999999999956e-01 1.228910663730487629e+00 2.043486420041625284e-01 4.377723267099171284e-02 1.059651987670058582e-01 8.236907436730617205e-02 2.298600057316758871e+00 7.084195975750115504e-02
6.250000000000000000e-01 1.237683137340013229e+00 2.051547247307143884e-01 4.345837016056982444e-02 1.052884179111284735e-01 8.263413729960235321e-02 2.288375368921401254e+00 7.043363787638502738e-02
6.300000000000000044e-01 1.246378483575211416e+00 2.060851451869763762e-01 4.316768661189576695e-02 1.046351938410612914e-01 8.292645101791672191e-02 2.278050191050140061e+00 7.002730716359466256e-02
6.350000000000000089e-01 1.254994806876018165e+00 2.071394783934693007e-01 4.290471388786290530e-02 1.040056081197333893e-01 8.324604371467120290e-02 2.267628759494045632e+00 6.962308917968872135e-02
6.400000000000000133e-01 1.263530171151622028e+00 2.083173864329096459e-01 4.266898412342966240e-02 1.033997391797604609e-01 8.359292818320286644e-02 2.257115169448802749e+00 6.922110416069696126e-02
6.450000000000000178e-01 1.271982598520527086e+00 2.096186183477285470e-01 4.246003022351359929e-02 1.028176628550385996e-01 8.396710105497232068e-02 2.246513375667071433e+00 6.882147097308433104e-02
6.500000000000000222e-01 1.280350068529977348e+00 2.110430080076205472e-01 4.227738765225652617e-02 1.022594515372131779e-01 8.436854233168880612e-02 2.235827192539141972e+00 6.842430713860868374e-02
6.550000000000000266e-01 1.288630517087904881e+00 2.125904730377892460e-01 4.212059553521489697e-02 1.017251740113027519e-01 8.479721480250791699e-02 2.225060294281907325e+00 6.802972883360106082e-02
6.600000000000000311e-01 1.296821835189787775e+00 2.142610145153502066e-01 4.198919726479531656e-02 1.012148957864479060e-01 8.525306337460906991e-02 2.214216215200746074e+00 6.763785086882312392e-02
6.650000000000000355e-01 1.304921868181794675e+00 2.160547147432725634e-01 4.188274235450083205e-02 1.007286782192842178e-01 8.573601459813420811e-02 2.203298349730058447e+00 6.724878671080489201e-02
6.700000000000000400e-01 1.312928414145201117e+00 2.179717378712413278e-01 4.180078644554006267e-02 1.002665794288297857e-01 8.624597604762637704e-02 2.192309952920518779e+00 6.686264845851613847e-02
6.750000000000000444e-01 1.320839223044451005e+00 2.200123281696087230e-01 4.174289283482700286e-02 9.982865372767954493e-02 8.678283575210526957e-02 2.181254140503892991e+00 6.647954684948570447e-02
6.800000000000000488e-01 1.328651995257982055e+00 2.221768097571609479e-01 4.170863316496023487e-02 9.941495188732328570e-02 8.734646162038510464e-02 2.170133889163290419e+00 6.609959125888524578e-02
6.850000000000000533e-01 1.336364380440754784e+00 2.244655870255045926e-01 4.169758750570648487e-02 9.902552162775808686e-02 8.793670109574248939e-02 2.158952036772834315e+00 6.572288969677185511e-02
6.900000000000000577e-01 1.343973975800111242e+00 2.268791426473975859e-01 4.170934631216666189e-02 9.866040727812523670e-02 8.855338018602693095e-02 2.147711282708550051e+00 6.534954880522032827e-02
6.950000000000000622e-01 1.351478324657982455e+00 2.294180394462198291e-01 4.174350970233291908e-02 9.831965079474536129e-02 8.919630343103730763e-02 2.136414188037141670e+00 6.497967386951540580e-02
7.000000000000000666e-01 1.358874915767583236e+00 2.320829188873790305e-01 4.179968869558219058e-02 9.800329138460159295e-02 8.986525331067379829e-02 2.125063175671082494e+00 6.461336881059660808e-02
7.049999999999999600e-01 1.366161179836298256e+00 2.348745023655526010e-01 4.187750577472536262e-02 9.771136658974594047e-02 9.055998953469418522e-02 2.113660530621774392e+00 6.425073620710292088e-02
7.099999999999999645e-01 1.373334490916557904e+00 2.377935907423787965e-01 4.197659462637373662e-02 9.744391187496716233e-02 9.128024934160282322e-02 2.102208399897694147e+00 6.389187728672217348e-02
7.149999999999999689e-01 1.380392160844277960e+00 2.408410657166124014e-01 4.209660153959705192e-02 9.720096211356148153e-02 9.202574626678045044e-02 2.090708792862363108e+00 6.353689195737874384e-02
7.199999999999999734e-01 1.387331440772827662e+00 2.440178894977268753e-01 4.223718498971422430e-02 9.698255119019261183e-02 9.279617049643679172e-02 2.079163581128154803e+00 6.318587879921527817e-02
