0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.697680402701747360e-01 2.228619731711755508e-02
2.000000000000000000e+00 8.882340987575563229e-01 6.653996404408997478e-02
3.000000000000000000e+00 1.037648885976564905e+00 1.243695977304291045e-01
4.000000000000000000e+00 1.032797025544278435e+00 1.806064744382656628e-01
5.000000000000000000e+00 1.010491375772896827e+00 2.322273750125062042e-01
6.000000000000000000e+00 9.868815083416661027e-01 2.792341844605336076e-01
7.000000000000000000e+00 9.635941398137730651e-01 3.219291757621818850e-01
8.000000000000000000e+00 9.408029177002181775e-01 3.606251325558503806e-01
9.000000000000000000e+00 9.185194954687078139e-01 3.956168256543269313e-01
1.000000000000000000e+01 8.967350288152058368e-01 4.271790289704412436e-01
1.100000000000000000e+01 8.754377974900483528e-01 4.555674221162707704e-01
1.200000000000000000e+01 8.546158782251845887e-01 4.810197890733868831e-01
1.300000000000000000e+01 8.342573425588230007e-01 5.037572824887843748e-01
1.400000000000000000e+01 8.143503698849258177e-01 5.239855625818730100e-01
1.500000000000000000e+01 7.948832586870866468e-01 5.418957598764508887e-01
1.600000000000000000e+01 7.758443653339904822e-01 5.576655545744459985e-01
1.700000000000000000e+01 7.572220420136012153e-01 5.714600448478472927e-01
1.800000000000000000e+01 7.390045862341211302e-01 5.834326045897395563e-01
1.900000000000000000e+01 7.211801620250957168e-01 5.937256705087741171e-01
2.000000000000000000e+01 7.037366968350626806e-01 6.024714725945811145e-01
2.100000000000000000e+01 6.866617464342980037e-01 6.097927102774634012e-01
2.200000000000000000e+01 6.699423170864732269e-01 6.158031734864291007e-01
2.300000000000000000e+01 6.535646261659053824e-01 6.206083137689124563e-01
2.400000000000000000e+01 6.375137722436856613e-01 6.243057623421142122e-01
2.500000000000000000e+01 6.217732801981298296e-01 6.269857939583327600e-01
2.600000000000000000e+01 6.063244574036272816e-01 6.287317338310676185e-01
2.700000000000000000e+01 5.911454744491361213e-01 6.296202986139348701e-01
2.800000000000000000e+01 5.762100240383907224e-01 6.297218614002081383e-01
2.900000000000000000e+01 5.614853320315238427e-01 6.291006187724261789e-01
3.000000000000000000e+01 5.469291618276025391e-01 6.278146283806259609e-01
3.100000000000000000e+01 5.324851322144898980e-01 6.259156616264452966e-01
3.200000000000000000e+01 5.180754587298518343e-01 6.234487809396428437e-01
3.300000000000000000e+01 5.035890928293890179e-01 6.204514943384820125e-01
3.400000000000000000e+01 4.888619868924745648e-01 6.169522160448682735e-01
3.500000000000000000e+01 4.736433170084248245e-01 6.129675777621232946e-01
3.600000000000000000e+01 4.575350460021299082e-01 6.084976982556319358e-01
3.700000000000000000e+01 4.398791577944916598e-01 6.035177316293404148e-01
3.800000000000000000e+01 4.195348299656675439e-01 5.979621932584554544e-01
3.900000000000000000e+01 3.944052425934468364e-01 5.916943180284524040e-01
4.000000000000000000e+01 3.603373796359645165e-01 5.844417519309011988e-01
4.100000000000000000e+01 3.082423336539886205e-01 5.756477531404198267e-01
4.200000000000000000e+01 2.153760200440010264e-01 5.640795156813220856e-01
4.300000000000000000e+01 1.543334778585435385e-02 5.466303199084796560e-01
4.400000000000000000e+01 -4.600295022671810341e-01 5.147731674052823392e-01
4.500000000000000000e+01 -9.849316353415525915e-01 4.576560849658052321e-01
4.600000000000000000e+01 -1.072071084253181761e+00 3.905306080098883137e-01
4.700000000000000000e+01 -1.055713568393696900e+00 3.271565380001522083e-01
4.800000000000000000e+01 -1.030796081795648522e+00 2.691483386718987458e-01
4.900000000000000000e+01 -1.005597900941954004e+00 2.162788202105621893e-01
5.000000000000000000e+01 -9.808186084729213494e-01 1.681907888474250545e-01
5.100000000000000000e+01 -9.565109153705981804e-01 1.245388825395939564e-01
5.200000000000000000e+01 -9.326634715262345221e-01 8.500063224859137623e-02
5.300000000000000000e+01 -9.092568066676843808e-01 4.927613370229814993e-02
5.400000000000000000e+01 -8.862695560317146448e-01 1.708681795831772793e-02
5.500000000000000000e+01 -8.636787455618306630e-01 -1.182602355044584143e-02
5.600000000000000000e+01 -8.414596752984708772e-01 -3.770244829016834026e-02
5.700000000000000000e+01 -8.195853364223587567e-01 -6.076503951991536062e-02
5.800000000000000000e+01 -7.980257902818055360e-01 -8.121995959722111413e-02
5.900000000000000000e+01 -7.767472536807161765e-01 -9.925790232901207655e-02
6.000000000000000000e+01 -7.557109157779577924e-01 -1.150549094505737280e-01
6.100000000000000000e+01 -7.348712584277281579e-01 -1.287730941670166551e-01
6.200000000000000000e+01 -7.141737026772729813e-01 -1.405612052734032391e-01
6.300000000000000000e+01 -6.935512770154209639e-01 -1.505550135186138894e-01
6.400000000000000000e+01 -6.729196970839550485e-01 -1.588774759251410373e-01
6.500000000000000000e+01 -6.521700311068645561e-01 -1.656386030708917045e-01
6.600000000000000000e+01 -6.311571855210109661e-01 -1.709348794302321117e-01
6.700000000000000000e+01 -6.096817613001342950e-01 -1.748480271607835701e-01
6.800000000000000000e+01 -5.874596796845745761e-01 -1.774427015586159118e-01
6.900000000000000000e+01 -5.640697448992818552e-01 -1.787623972741091971e-01
7.000000000000000000e+01 -5.388578326878019631e-01 -1.788221545848196758e-01
7.100000000000000000e+01 -5.107511781003341023e-01 -1.775952172685048847e-01
7.200000000000000000e+01 -4.778700599058335885e-01 -1.749873587294213384e-01
7.300000000000000000e+01 -4.366366606863731348e-01 -1.707838244756413604e-01
7.400000000000000000e+01 -3.794736528368755080e-01 -1.645284753998752236e-01
7.500000000000000000e+01 -2.879090253846803837e-01 -1.552103627337034497e-01
7.600000000000000000e+01 -1.083808924821058617e-01 -1.403081675363698211e-01
7.700000000000000000e+01 3.197076253962649606e-01 -1.126234531510472148e-01
7.800000000000000000e+01 9.441577006873465017e-01 -5.880119658070866867e-02
7.900000000000000000e+01 1.090396753230073346e+00 1.030421126480249652e-02
8.000000000000000000e+01 1.078563705094196967e+00 7.659222100231258268e-02
8.100000000000000000e+01 1.054243793293361486e+00 1.373986620903937250e-01
8.200000000000000000e+01 1.029499117154940135e+00 1.929003969541060459e-01
8.300000000000000000e+01 1.005227471770922199e+00 2.434657964160099053e-01
8.400000000000000000e+01 9.814946785042361066e-01 2.894537149687200772e-01
8.500000000000000000e+01 9.582956375122174686e-01 3.311995907567112929e-01
8.600000000000000000e+01 9.356183562666822162e-01 3.690157196051456756e-01
8.700000000000000000e+01 9.134503593307624625e-01 4.031926115674552835e-01
8.800000000000000000e+01 8.917792169521934209e-01 4.340006436009072321e-01
8.900000000000000000e+01 8.705926583683667452e-01 4.616912496907377150e-01
9.000000000000000000e+01 8.498786830358827649e-01 4.864982785717641978e-01
9.100000000000000000e+01 8.296253689735937353e-01 5.086392108008448432e-01
9.200000000000000000e+01 8.098209005815398820e-01 5.283162789605830856e-01
9.300000000000000000e+01 7.904536094073090213e-01 5.457174132868011229e-01
9.400000000000000000e+01 7.715118479628837456e-01 5.610173154923753236e-01
9.500000000000000000e+01 7.529839646252928231e-01 5.743783061911323928e-01
9.600000000000000000e+01 7.348582333891030549e-01 5.859511680863210836e-01
9.700000000000000000e+01 7.171227746214214882e-01 5.958759201110721548e-01
9.800000000000000000e+01 6.997654428902040369e-01 6.042825359456452938e-01
9.900000000000000000e+01 6.827736846558094541e-01 6.112916065063529469e-01
1.000000000000000000e+02 6.661343487061274216e-01 6.170149492566748828e-01
1.010000000000000000e+02 6.498334268860963547e-01 6.215561678884037322e-01
1.020000000000000000e+02 6.338557009455167979e-01 6.250111572473333599e-01
1.030000000000000000e+02 6.181842496106816354e-01 6.274685550967840086e-01
1.040000000000000000e+02 6.027997508212421529e-01 6.290101343488835317e-01
1.050000000000000000e+02 5.876794813545676011e-01 6.297111278470411966e-01
1.060000000000000000e+02 5.727958441837915915e-01 6.296404732035393303e-01
1.070000000000000000e+02 5.581142061934469822e-01 6.288609523421040404e-01
1.080000000000000000e+02 5.435895419514303883e-01 6.274291960944921032e-01
1.090000000000000000e+02 5.291613180801063576e-01 6.253954762044438009e-01
1.100000000000000000e+02 5.147453463908062687e-01 6.228032080303191886e-01
1.110000000000000000e+02 5.002204757616778297e-01 6.196879701284772057e-01
1.120000000000000000e+02 4.854063592507882885e-01 6.160757544923692874e-01
1.130000000000000000e+02 4.700248967913874809e-01 6.119799008838915366e-01
1.140000000000000000e+02 4.536308532031564367e-01 6.073957096702277125e-01
1.150000000000000000e+02 4.354805161459105456e-01 6.022907234402328225e-01
