# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.944049926757812500e+03 3.133836425781250000e+03 6.012680664062500000e+02 9.784276733398437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.055893048644065857e-03 7.999732345342636108e-02 4.430453479290008545e-01 8.449549973011016846e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 3.320491639897227287e-03 9.885613108053803444e-04 4.055893048644065857e-03 7.999732345342636108e-02 4.430453479290008545e-01 8.449549973011016846e-02 3.320491872727870941e-03 9.885613108053803444e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 1.423342037014663219e-03 3.772793861571699381e-04 9.198627434670925140e-03 1.188779436051845551e-02 4.090936481952667236e-01 9.251619130373001099e-02 1.423342037014663219e-03 3.772793570533394814e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+03 2.114964183419942856e-03 4.484720993787050247e-04 2.619411330670118332e-03 1.970027107745409012e-03 3.928015530109405518e-01 9.069701284170150757e-02 2.114965114742517471e-03 4.484721575863659382e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+03 3.050008555874228477e-03 5.685104406438767910e-04 3.420136403292417526e-03 3.056005341932177544e-03 3.613469004631042480e-01 8.150805532932281494e-02 3.050009021535515785e-03 5.685104406438767910e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 3.828840563073754311e-03 7.788930088281631470e-04 1.592566957697272301e-03 1.049395767040550709e-03 3.422174155712127686e-01 7.858218997716903687e-02 3.828838467597961426e-03 7.788931834511458874e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+03 5.178099032491445541e-03 1.052686246111989021e-03 5.809193942695856094e-03 9.994623251259326935e-03 3.190468549728393555e-01 6.979508697986602783e-02 5.178100895136594772e-03 1.052686478942632675e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+03 6.167864426970481873e-03 1.650658319704234600e-03 2.371381968259811401e-02 5.346455611288547516e-03 4.521645903587341309e-01 1.127920076251029968e-01 6.167863961309194565e-03 1.650658901780843735e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+03 5.559475626796483994e-03 9.178879554383456707e-04 3.066289471462368965e-03 1.712342840619385242e-03 3.477727472782135010e-01 8.182748407125473022e-02 5.559475161135196686e-03 9.178878390230238438e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
