44000 [2.158e-03, 4.377e-01, 4.154e+01, 1.756e-01]
45000 [2.305e-03, 4.358e-01, 4.158e+01, 1.756e-01]
46000 [1.720e-03, 4.316e-01, 4.164e+01, 1.756e-01]
47000 [1.637e-03, 4.258e-01, 4.169e+01, 1.756e-01]
48000 [1.691e-03, 4.203e-01, 4.168e+01, 1.756e-01]
49000 [2.146e-03, 4.151e-01, 4.156e+01, 1.756e-01]
50000 [5.245e-03, 4.049e-01, 4.149e+01, 1.756e-01]
51000 [1.026e-02, 3.716e-01, 4.209e+01, 1.756e-01]
52000 [1.010e-02, 3.500e-01, 4.196e+01, 1.757e-01]
53000 [9.582e-03, 3.156e-01, 4.268e+01, 1.757e-01]
54000 [1.461e-02, 2.921e-01, 4.275e+01, 1.757e-01]
55000 [5.205e-02, 3.012e-01, 3.950e+01, 1.756e-01]
56000 [1.461e-01, 3.256e-01, 3.129e+01, 1.756e-01]
57000 [1.906e-01, 3.107e-01, 1.974e+01, 1.756e-01]
58000 [2.948e-01, 2.194e-01, 8.111e+00, 1.756e-01]
59000 [2.372e-01, 1.218e-01, 3.304e+00, 1.757e-01]
60000 [1.504e-01, 6.703e-02, 5.245e+00, 1.758e-01]
61000 [1.083e-01, 6.580e-02, 5.482e+00, 1.755e-01]
62000 [7.594e-02, 6.514e-02, 5.720e+00, 1.751e-01]
63000 [5.208e-02, 6.536e-02, 5.982e+00, 1.748e-01]
64000 [3.639e-02, 6.748e-02, 6.277e+00, 1.745e-01]
65000 [2.674e-02, 6.740e-02, 6.637e+00, 1.741e-01]
66000 [2.004e-02, 6.801e-02, 7.042e+00, 1.737e-01]
67000 [1.519e-02, 7.282e-02, 7.517e+00, 1.734e-01]
68000 [1.643e-02, 7.230e-02, 7.938e+00, 1.733e-01]
69000 [2.049e-02, 6.962e-02, 7.979e+00, 1.734e-01]
70000 [2.095e-02, 7.637e-02, 7.359e+00, 1.734e-01]
71000 [3.090e-02, 8.785e-02, 7.154e+00, 1.734e-01]
72000 [3.933e-02, 8.557e-02, 7.703e+00, 1.735e-01]
73000 [5.564e-02, 1.248e-01, 9.596e+00, 1.739e-01]
74000 [1.085e-01, 1.684e-01, 1.137e+01, 1.739e-01]
75000 [2.129e-01, 1.913e-01, 1.252e+01, 1.739e-01]
76000 [2.793e-01, 2.070e-01, 1.370e+01, 1.739e-01]
77000 [2.927e-01, 2.195e-01, 1.395e+01, 1.740e-01]
78000 [2.487e-01, 2.252e-01, 1.400e+01, 1.740e-01]
79000 [2.269e-01, 2.297e-01, 1.360e+01, 1.741e-01]
80000 [2.863e-01, 2.371e-01, 1.300e+01, 1.742e-01]
81000 [3.786e-01, 2.456e-01, 1.235e+01, 1.743e-01]
82000 [4.406e-01, 2.572e-01, 1.172e+01, 1.746e-01]
83000 [4.614e-01, 2.727e-01, 1.107e+01, 1.750e-01]
84000 [4.760e-01, 2.856e-01, 1.010e+01, 1.758e-01]
85000 [4.348e-01, 2.921e-01, 9.658e+00, 1.770e-01]
86000 [3.690e-01, 2.949e-01, 9.495e+00, 1.790e-01]
87000 [2.920e-01, 2.960e-01, 9.429e+00, 1.825e-01]
88000 [2.054e-01, 2.955e-01, 9.464e+00, 1.887e-01]
89000 [1.469e-01, 2.937e-01, 9.559e+00, 1.984e-01]
90000 [1.114e-01, 2.915e-01, 9.665e+00, 2.119e-01]
91000 [9.136e-02, 2.896e-01, 9.768e+00, 2.275e-01]
92000 [7.772e-02, 2.876e-01, 9.763e+00, 2.431e-01]
93000 [4.901e-02, 2.204e-01, 1.129e+01, 2.516e-01]
94000 [4.911e-02, 2.220e-01, 1.100e+01, 2.516e-01]
95000 [4.654e-02, 2.275e-01, 1.054e+01, 2.516e-01]
96000 [5.034e-02, 2.378e-01, 1.015e+01, 2.516e-01]
97000 [7.257e-02, 2.620e-01, 9.666e+00, 2.516e-01]
98000 [1.037e-01, 3.130e-01, 8.799e+00, 2.516e-01]
99000 [8.735e-02, 4.283e-01, 7.048e+00, 2.516e-01]
100000 [3.231e-02, 7.298e-01, 3.788e+00, 2.516e-01]
101000 [1.332e-02, 8.587e-01, 3.003e+00, 2.516e-01]
102000 [1.065e-02, 7.330e-01, 4.060e+00, 2.516e-01]
103000 [1.234e-02, 6.906e-01, 4.981e+00, 2.516e-01]
104000 [2.063e-02, 7.334e-01, 5.605e+00, 2.516e-01]
105000 [4.265e-02, 7.702e-01, 6.305e+00, 2.516e-01]
106000 [8.768e-02, 7.551e-01, 7.252e+00, 2.516e-01]
107000 [1.511e-01, 7.234e-01, 8.125e+00, 2.517e-01]
108000 [2.267e-01, 6.562e-01, 9.245e+00, 2.519e-01]
109000 [2.921e-01, 5.563e-01, 1.151e+01, 2.524e-01]
110000 [3.233e-01, 5.291e-01, 1.435e+01, 2.532e-01]
111000 [3.307e-01, 4.588e-01, 1.786e+01, 2.547e-01]
112000 [3.497e-01, 4.168e-01, 2.102e+01, 2.571e-01]
113000 [3.981e-01, 3.629e-01, 2.431e+01, 2.609e-01]
114000 [4.764e-01, 2.555e-01, 2.836e+01, 2.665e-01]
115000 [5.575e-01, 1.695e-01, 3.163e+01, 2.744e-01]
116000 [6.217e-01, 1.117e-01, 3.566e+01, 2.839e-01]
117000 [6.887e-01, 8.046e-02, 4.013e+01, 2.912e-01]
118000 [8.142e-01, 9.472e-02, 4.160e+01, 2.951e-01]
119000 [8.542e-01, 1.089e-01, 4.293e+01, 2.985e-01]
120000 [8.431e-01, 9.203e-02, 4.574e+01, 2.985e-01]
121000 [9.036e-01, 9.231e-02, 4.743e+01, 2.985e-01]
122000 [9.858e-01, 9.293e-02, 4.875e+01, 2.985e-01]
123000 [1.118e+00, 9.529e-02, 4.940e+01, 2.985e-01]
124000 [1.217e+00, 9.369e-02, 4.876e+01, 2.985e-01]
125000 [1.257e+00, 8.834e-02, 4.744e+01, 2.985e-01]
126000 [1.236e+00, 8.165e-02, 4.555e+01, 2.985e-01]
127000 [1.266e+00, 7.985e-02, 4.215e+01, 2.985e-01]
128000 [1.385e+00, 8.063e-02, 3.669e+01, 2.985e-01]
129000 [1.451e+00, 6.992e-02, 3.260e+01, 2.985e-01]
130000 [1.387e+00, 5.181e-02, 3.120e+01, 2.985e-01]
131000 [1.244e+00, 3.874e-02, 3.496e+01, 2.985e-01]
132000 [1.142e+00, 3.322e-02, 4.153e+01, 2.984e-01]
133000 [1.054e+00, 3.080e-02, 4.747e+01, 2.984e-01]
134000 [9.704e-01, 3.134e-02, 5.257e+01, 2.984e-01]
135000 [8.845e-01, 2.110e-02, 5.515e+01, 2.983e-01]
136000 [8.442e-01, 1.851e-02, 5.852e+01, 2.983e-01]
137000 [7.836e-01, 1.754e-02, 6.352e+01, 2.982e-01]
138000 [7.256e-01, 1.619e-02, 6.875e+01, 2.982e-01]
139000 [6.724e-01, 1.468e-02, 7.392e+01, 2.981e-01]
140000 [6.446e-01, 1.413e-02, 7.860e+01, 2.979e-01]
141000 [6.339e-01, 1.569e-02, 8.172e+01, 2.977e-01]
142000 [6.468e-01, 2.683e-02, 7.903e+01, 2.974e-01]
143000 [6.600e-01, 8.404e-02, 6.843e+01, 3.022e-01]
144000 [7.497e-01, 6.786e-02, 6.203e+01, 3.037e-01]
145000 [8.910e-01, 4.535e-01, 4.019e+01, 3.038e-01]
146000 [1.036e+00, 1.330e+00, 2.355e+01, 3.038e-01]
147000 [1.095e+00, 1.638e+00, 1.835e+01, 3.038e-01]
148000 [1.099e+00, 1.397e+00, 2.127e+01, 3.038e-01]
149000 [1.257e+00, 1.396e+00, 1.906e+01, 3.041e-01]
150000 [1.208e+00, 1.207e+00, 2.121e+01, 3.042e-01]
151000 [1.133e+00, 1.124e+00, 2.240e+01, 3.042e-01]
152000 [1.046e+00, 1.039e+00, 2.373e+01, 3.042e-01]
153000 [9.912e-01, 9.365e-01, 2.545e+01, 3.044e-01]
154000 [9.453e-01, 7.420e-01, 2.780e+01, 3.044e-01]
155000 [8.851e-01, 6.124e-01, 2.939e+01, 3.045e-01]
156000 [8.101e-01, 5.398e-01, 3.041e+01, 3.045e-01]
157000 [7.064e-01, 5.185e-01, 3.084e+01, 3.045e-01]
158000 [6.072e-01, 5.272e-01, 3.008e+01, 3.045e-01]
159000 [5.403e-01, 4.287e-01, 3.013e+01, 3.046e-01]
160000 [4.873e-01, 3.096e-01, 3.164e+01, 3.047e-01]
161000 [4.339e-01, 1.665e-01, 3.656e+01, 3.047e-01]
162000 [3.289e-01, 9.125e-02, 4.167e+01, 3.045e-01]
163000 [2.402e-01, 5.487e-02, 4.512e+01, 3.041e-01]
164000 [1.965e-01, 3.974e-02, 4.935e+01, 3.035e-01]
165000 [1.657e-01, 3.546e-02, 5.354e+01, 3.031e-01]
166000 [1.834e-01, 3.179e-02, 5.825e+01, 3.025e-01]
167000 [2.237e-01, 3.270e-02, 6.381e+01, 3.015e-01]
168000 [2.848e-01, 4.198e-02, 6.892e+01, 3.002e-01]
169000 [1.577e-01, 1.703e-02, 7.965e+01, 3.008e-01]
170000 [1.099e-01, 1.453e-02, 8.272e+01, 3.005e-01]
171000 [6.327e-02, 1.392e-02, 8.458e+01, 3.004e-01]
172000 [5.128e-02, 1.285e-02, 8.378e+01, 3.004e-01]
173000 [6.218e-02, 1.082e-02, 7.929e+01, 3.003e-01]
174000 [4.004e-02, 9.538e-03, 6.702e+01, 3.002e-01]
175000 [2.473e-02, 8.090e-03, 5.488e+01, 3.000e-01]
176000 [1.256e-02, 7.821e-03, 4.103e+01, 2.999e-01]
177000 [6.103e-03, 5.990e-03, 2.860e+01, 2.998e-01]
178000 [4.573e-03, 4.494e-03, 1.635e+01, 2.997e-01]
179000 [1.464e-03, 5.585e-03, 6.020e+00, 2.997e-01]
180000 [4.420e-04, 4.785e-02, 1.197e+00, 2.998e-01]
181000 [1.289e-04, 1.247e-02, 2.546e-01, 2.998e-01]
182000 [4.854e-05, 4.949e-03, 1.945e-01, 3.000e-01]
183000 [3.021e-05, 2.921e-03, 3.069e-01, 3.000e-01]
184000 [2.406e-05, 2.035e-03, 5.583e-01, 3.002e-01]
185000 [2.260e-05, 1.425e-03, 1.250e+00, 3.004e-01]
186000 [2.209e-05, 1.118e-03, 2.390e+00, 3.011e-01]
187000 [2.205e-05, 9.367e-04, 3.778e+00, 3.026e-01]
188000 [2.298e-05, 7.798e-04, 5.508e+00, 3.050e-01]
189000 [2.564e-05, 4.684e-04, 4.836e+00, 3.084e-01]
190000 [3.670e-05, 2.421e-04, 1.523e+00, 3.128e-01]
191000 [1.161e-04, 9.653e-05, 4.807e-01, 3.188e-01]
192000 [1.640e-03, 4.892e-05, 5.587e-01, 3.293e-01]
193000 [1.360e-02, 3.306e-05, 6.825e-01, 3.482e-01]
194000 [5.235e-02, 2.460e-05, 7.505e-01, 3.821e-01]
195000 [1.123e-01, 1.936e-05, 9.030e-01, 4.364e-01]
196000 [1.049e-01, 1.646e-05, 1.718e+00, 5.070e-01]
197000 [9.383e-02, 1.453e-05, 2.753e+00, 5.762e-01]
198000 [8.413e-02, 1.099e-05, 3.431e+00, 6.134e-01]
199000 [8.062e-02, 8.800e-06, 4.190e+00, 6.136e-01]
200000 [1.399e-01, 8.863e-06, 4.779e+00, 6.137e-01]
201000 [1.770e-01, 9.117e-06, 4.906e+00, 6.138e-01]
202000 [1.745e-01, 9.832e-06, 4.014e+00, 6.138e-01]
203000 [1.589e-01, 1.137e-05, 2.442e+00, 6.138e-01]
204000 [2.201e-01, 1.617e-05, 1.259e+00, 6.138e-01]
205000 [2.139e-01, 6.833e-05, 5.149e-01, 6.139e-01]
206000 [1.649e-01, 7.167e-04, 3.619e-01, 6.140e-01]
207000 [7.878e-02, 4.604e-04, 1.058e+00, 6.140e-01]
208000 [1.029e-01, 6.327e-04, 1.236e+00, 6.142e-01]
209000 [1.613e-01, 1.391e-03, 1.133e+00, 6.143e-01]
210000 [2.166e-01, 3.135e-03, 1.273e+00, 6.144e-01]
211000 [2.386e-01, 1.401e-02, 2.056e+00, 6.148e-01]
212000 [3.280e-01, 3.405e-02, 2.309e+00, 6.157e-01]
213000 [3.937e-01, 3.455e-02, 4.877e+00, 6.168e-01]
214000 [3.719e-01, 3.074e-02, 7.683e+00, 6.171e-01]
215000 [3.355e-01, 2.616e-02, 9.797e+00, 6.144e-01]
216000 [3.460e-01, 2.849e-02, 1.067e+01, 6.137e-01]
217000 [4.069e-01, 3.503e-02, 1.002e+01, 6.133e-01]
218000 [3.701e-01, 6.347e-02, 6.384e+00, 6.133e-01]
219000 [3.084e-01, 1.621e-01, 3.641e+00, 6.136e-01]
220000 [3.136e-01, 3.543e-01, 1.120e+00, 6.122e-01]
221000 [4.271e-01, 1.646e-01, 3.262e-01, 6.105e-01]
222000 [4.175e-01, 1.252e-01, 2.625e-01, 6.088e-01]
223000 [3.467e-01, 1.019e-01, 2.099e-01, 6.070e-01]
224000 [2.543e-01, 1.062e-01, 2.073e-01, 6.051e-01]
225000 [2.002e-01, 8.310e-02, 2.282e-01, 6.025e-01]
226000 [2.049e-01, 1.401e-01, 2.915e-01, 5.999e-01]
227000 [2.359e-01, 2.051e-01, 5.293e-01, 5.982e-01]
228000 [3.082e-01, 2.152e-01, 1.227e+00, 5.989e-01]
229000 [3.693e-01, 1.607e-01, 1.621e+00, 5.987e-01]
230000 [3.807e-01, 1.599e-01, 1.628e+00, 5.987e-01]
231000 [3.878e-01, 1.598e-01, 1.629e+00, 5.987e-01]
232000 [3.964e-01, 1.596e-01, 1.630e+00, 5.987e-01]
233000 [4.095e-01, 1.593e-01, 1.633e+00, 5.987e-01]
234000 [4.189e-01, 1.589e-01, 1.635e+00, 5.987e-01]
235000 [4.419e-01, 1.586e-01, 1.637e+00, 5.987e-01]
236000 [4.587e-01, 1.581e-01, 1.641e+00, 5.987e-01]
237000 [4.675e-01, 1.573e-01, 1.651e+00, 5.987e-01]
238000 [4.694e-01, 1.564e-01, 1.662e+00, 5.987e-01]
239000 [4.618e-01, 1.554e-01, 1.676e+00, 5.987e-01]
240000 [4.574e-01, 1.548e-01, 1.689e+00, 5.987e-01]
241000 [4.406e-01, 1.541e-01, 1.707e+00, 5.988e-01]
242000 [4.509e-01, 1.016e-01, 2.687e+00, 5.977e-01]
243000 [4.869e-01, 7.935e-02, 3.539e+00, 5.976e-01]
244000 [5.377e-01, 6.913e-02, 4.439e+00, 5.977e-01]
245000 [5.794e-01, 6.220e-02, 5.502e+00, 5.977e-01]
246000 [5.979e-01, 5.653e-02, 6.789e+00, 5.978e-01]
247000 [5.930e-01, 5.217e-02, 8.076e+00, 5.979e-01]
248000 [6.068e-01, 4.908e-02, 9.071e+00, 5.979e-01]
249000 [6.437e-01, 4.614e-02, 9.650e+00, 5.980e-01]
250000 [6.392e-01, 4.403e-02, 9.924e+00, 5.980e-01]
251000 [5.737e-01, 4.229e-02, 1.006e+01, 5.980e-01]
252000 [5.144e-01, 4.189e-02, 1.024e+01, 5.980e-01]
253000 [4.215e-01, 4.923e-02, 1.027e+01, 5.981e-01]
254000 [4.210e-01, 6.805e-02, 8.927e+00, 5.982e-01]
255000 [2.692e-01, 1.109e-01, 5.927e+00, 5.983e-01]
256000 [1.487e-01, 2.072e-01, 3.182e+00, 5.984e-01]
257000 [1.400e-01, 9.821e-02, 5.523e+00, 6.006e-01]
258000 [1.412e-01, 6.285e-02, 7.705e+00, 6.004e-01]
259000 [2.059e-01, 5.301e-02, 8.886e+00, 6.005e-01]
260000 [2.886e-01, 4.603e-02, 1.061e+01, 6.009e-01]
261000 [3.440e-01, 3.941e-02, 1.263e+01, 6.017e-01]
262000 [4.214e-01, 3.434e-02, 1.449e+01, 6.035e-01]
263000 [4.795e-01, 3.163e-02, 1.511e+01, 6.073e-01]
264000 [4.438e-01, 2.249e-02, 1.591e+01, 6.135e-01]
265000 [3.408e-01, 1.363e-02, 1.962e+01, 6.247e-01]
266000 [2.841e-01, 1.258e-02, 2.092e+01, 6.388e-01]
267000 [2.410e-01, 1.318e-02, 2.228e+01, 6.558e-01]
268000 [1.931e-01, 1.384e-02, 2.224e+01, 6.765e-01]
269000 [1.532e-01, 1.459e-02, 1.649e+01, 7.048e-01]
270000 [1.035e-01, 1.557e-02, 8.881e+00, 7.411e-01]
271000 [4.872e-02, 1.460e-02, 5.244e+00, 7.785e-01]
272000 [2.925e-02, 9.537e-03, 8.389e+00, 8.092e-01]
273000 [2.516e-02, 6.586e-03, 1.295e+01, 8.369e-01]
274000 [2.732e-02, 4.753e-03, 1.725e+01, 8.669e-01]
275000 [4.133e-02, 3.454e-03, 2.322e+01, 9.077e-01]
276000 [8.092e-02, 2.661e-03, 2.932e+01, 9.574e-01]
277000 [1.172e-01, 2.073e-03, 3.352e+01, 9.977e-01]
278000 [1.473e-01, 2.736e-03, 3.169e+01, 1.019e+00]
279000 [9.342e-02, 5.237e-03, 2.830e+01, 1.019e+00]
280000 [7.576e-02, 4.150e-02, 2.578e+01, 1.019e+00]
281000 [3.332e-02, 2.735e-01, 1.484e+01, 1.019e+00]
282000 [1.110e-02, 1.037e+00, 3.443e+00, 1.019e+00]
283000 [4.887e-03, 8.377e-01, 3.771e+00, 1.019e+00]
284000 [3.180e-03, 5.981e-01, 4.583e+00, 1.019e+00]
285000 [2.523e-03, 6.170e-01, 3.631e+00, 1.019e+00]
286000 [3.584e-03, 5.158e-01, 3.946e+00, 1.019e+00]
287000 [1.276e-02, 3.361e-01, 4.912e+00, 1.019e+00]
288000 [6.905e-02, 3.043e-01, 3.848e+00, 1.019e+00]
289000 [1.871e-01, 3.356e-01, 2.100e+00, 1.019e+00]
290000 [3.027e-01, 2.868e-01, 1.678e+00, 1.019e+00]
291000 [3.971e-01, 2.394e-01, 1.726e+00, 1.019e+00]
292000 [4.726e-01, 2.184e-01, 1.779e+00, 1.018e+00]
293000 [5.585e-01, 1.933e-01, 2.059e+00, 1.018e+00]
294000 [6.379e-01, 1.827e-01, 2.261e+00, 1.018e+00]
295000 [7.245e-01, 2.017e-01, 2.214e+00, 1.018e+00]
296000 [8.183e-01, 2.440e-01, 2.079e+00, 1.018e+00]
297000 [9.031e-01, 3.298e-01, 1.962e+00, 1.017e+00]
298000 [9.699e-01, 4.118e-01, 2.133e+00, 1.017e+00]
299000 [9.520e-01, 4.378e-01, 2.442e+00, 1.020e+00]
300000 [9.499e-01, 5.984e-01, 2.017e+00, 1.023e+00]
301000 [9.345e-01, 7.389e-01, 2.155e+00, 1.027e+00]
302000 [8.961e-01, 9.242e-01, 2.424e+00, 1.033e+00]
303000 [8.600e-01, 1.086e+00, 2.607e+00, 1.031e+00]
304000 [8.521e-01, 1.131e+00, 2.717e+00, 1.023e+00]
305000 [8.517e-01, 1.088e+00, 3.005e+00, 1.013e+00]
306000 [8.528e-01, 1.012e+00, 3.351e+00, 1.003e+00]
307000 [8.558e-01, 9.303e-01, 3.744e+00, 9.909e-01]
308000 [8.613e-01, 8.885e-01, 3.946e+00, 9.750e-01]
309000 [8.653e-01, 8.859e-01, 3.874e+00, 9.578e-01]
310000 [8.649e-01, 8.485e-01, 3.908e+00, 9.422e-01]
311000 [nan, nan, nan, nan]
312000 [nan, nan, nan, nan]
313000 [nan, nan, nan, nan]
314000 [nan, nan, nan, nan]
315000 [nan, nan, nan, nan]
316000 [nan, nan, nan, nan]
317000 [nan, nan, nan, nan]
318000 [nan, nan, nan, nan]
319000 [nan, nan, nan, nan]
320000 [nan, nan, nan, nan]
321000 [nan, nan, nan, nan]
322000 [nan, nan, nan, nan]
323000 [nan, nan, nan, nan]
324000 [nan, nan, nan, nan]
325000 [nan, nan, nan, nan]
326000 [nan, nan, nan, nan]
327000 [nan, nan, nan, nan]
328000 [nan, nan, nan, nan]
329000 [nan, nan, nan, nan]
330000 [nan, nan, nan, nan]
331000 [nan, nan, nan, nan]
332000 [nan, nan, nan, nan]
333000 [nan, nan, nan, nan]
334000 [nan, nan, nan, nan]
335000 [nan, nan, nan, nan]
336000 [nan, nan, nan, nan]
337000 [nan, nan, nan, nan]
338000 [nan, nan, nan, nan]
339000 [nan, nan, nan, nan]
340000 [nan, nan, nan, nan]
341000 [nan, nan, nan, nan]
342000 [nan, nan, nan, nan]
343000 [nan, nan, nan, nan]
344000 [nan, nan, nan, nan]
345000 [nan, nan, nan, nan]
346000 [nan, nan, nan, nan]
347000 [nan, nan, nan, nan]
348000 [nan, nan, nan, nan]
349000 [nan, nan, nan, nan]
350000 [nan, nan, nan, nan]
351000 [nan, nan, nan, nan]
352000 [nan, nan, nan, nan]
353000 [nan, nan, nan, nan]
354000 [nan, nan, nan, nan]
355000 [nan, nan, nan, nan]
356000 [nan, nan, nan, nan]
357000 [nan, nan, nan, nan]
358000 [nan, nan, nan, nan]
359000 [nan, nan, nan, nan]
360000 [nan, nan, nan, nan]
361000 [nan, nan, nan, nan]
362000 [nan, nan, nan, nan]
363000 [nan, nan, nan, nan]
364000 [nan, nan, nan, nan]
365000 [nan, nan, nan, nan]
366000 [nan, nan, nan, nan]
367000 [nan, nan, nan, nan]
368000 [nan, nan, nan, nan]
369000 [nan, nan, nan, nan]
370000 [nan, nan, nan, nan]
371000 [nan, nan, nan, nan]
372000 [nan, nan, nan, nan]
373000 [nan, nan, nan, nan]
374000 [nan, nan, nan, nan]
375000 [nan, nan, nan, nan]
376000 [nan, nan, nan, nan]
377000 [nan, nan, nan, nan]
378000 [nan, nan, nan, nan]
379000 [nan, nan, nan, nan]
380000 [nan, nan, nan, nan]
381000 [nan, nan, nan, nan]
382000 [nan, nan, nan, nan]
383000 [nan, nan, nan, nan]
384000 [nan, nan, nan, nan]
385000 [nan, nan, nan, nan]
386000 [nan, nan, nan, nan]
387000 [nan, nan, nan, nan]
388000 [nan, nan, nan, nan]
389000 [nan, nan, nan, nan]
390000 [nan, nan, nan, nan]
391000 [nan, nan, nan, nan]
392000 [nan, nan, nan, nan]
393000 [nan, nan, nan, nan]
394000 [nan, nan, nan, nan]
395000 [nan, nan, nan, nan]
396000 [nan, nan, nan, nan]
397000 [nan, nan, nan, nan]
398000 [nan, nan, nan, nan]
399000 [nan, nan, nan, nan]
400000 [nan, nan, nan, nan]
401000 [nan, nan, nan, nan]
402000 [nan, nan, nan, nan]
403000 [nan, nan, nan, nan]
404000 [nan, nan, nan, nan]
405000 [nan, nan, nan, nan]
406000 [nan, nan, nan, nan]
407000 [nan, nan, nan, nan]
408000 [nan, nan, nan, nan]
409000 [nan, nan, nan, nan]
410000 [nan, nan, nan, nan]
411000 [nan, nan, nan, nan]
412000 [nan, nan, nan, nan]
413000 [nan, nan, nan, nan]
414000 [nan, nan, nan, nan]
415000 [nan, nan, nan, nan]
416000 [nan, nan, nan, nan]
417000 [nan, nan, nan, nan]
418000 [nan, nan, nan, nan]
419000 [nan, nan, nan, nan]
420000 [nan, nan, nan, nan]
421000 [nan, nan, nan, nan]
422000 [nan, nan, nan, nan]
423000 [nan, nan, nan, nan]
424000 [nan, nan, nan, nan]
425000 [nan, nan, nan, nan]
426000 [nan, nan, nan, nan]
427000 [nan, nan, nan, nan]
428000 [nan, nan, nan, nan]
429000 [nan, nan, nan, nan]
430000 [nan, nan, nan, nan]
431000 [nan, nan, nan, nan]
432000 [nan, nan, nan, nan]
433000 [nan, nan, nan, nan]
434000 [nan, nan, nan, nan]
435000 [nan, nan, nan, nan]
436000 [nan, nan, nan, nan]
437000 [nan, nan, nan, nan]
438000 [nan, nan, nan, nan]
439000 [nan, nan, nan, nan]
440000 [nan, nan, nan, nan]
441000 [nan, nan, nan, nan]
442000 [nan, nan, nan, nan]
443000 [nan, nan, nan, nan]
444000 [nan, nan, nan, nan]
445000 [nan, nan, nan, nan]
446000 [nan, nan, nan, nan]
447000 [nan, nan, nan, nan]
448000 [nan, nan, nan, nan]
449000 [nan, nan, nan, nan]
450000 [nan, nan, nan, nan]
451000 [nan, nan, nan, nan]
452000 [nan, nan, nan, nan]
453000 [nan, nan, nan, nan]
454000 [nan, nan, nan, nan]
455000 [nan, nan, nan, nan]
456000 [nan, nan, nan, nan]
457000 [nan, nan, nan, nan]
458000 [nan, nan, nan, nan]
459000 [nan, nan, nan, nan]
460000 [nan, nan, nan, nan]
461000 [nan, nan, nan, nan]
462000 [nan, nan, nan, nan]
463000 [nan, nan, nan, nan]
464000 [nan, nan, nan, nan]
465000 [nan, nan, nan, nan]
466000 [nan, nan, nan, nan]
467000 [nan, nan, nan, nan]
468000 [nan, nan, nan, nan]
469000 [nan, nan, nan, nan]
470000 [nan, nan, nan, nan]
471000 [nan, nan, nan, nan]
472000 [nan, nan, nan, nan]
473000 [nan, nan, nan, nan]
474000 [nan, nan, nan, nan]
475000 [nan, nan, nan, nan]
476000 [nan, nan, nan, nan]
477000 [nan, nan, nan, nan]
